datneg,preult_tr
2014-10-16,154.2444912218771
2014-10-17,152.94831902673528
2014-10-20,153.466787904792
2014-10-21,151.79472577305904
2014-10-22,153.55751995845193
2014-10-23,153.27236207552073
2014-10-24,151.62622338769063
2014-10-27,151.62622338769063
2014-10-28,150.9133286803626
2014-10-29,151.1207162315853
2014-10-30,151.5484530559821
2014-10-31,151.78176405110761
2014-11-03,148.45060150959316
2014-11-04,148.04553429308075
2014-11-05,148.5682016692258
2014-11-06,147.11779970042332
2014-11-07,146.86953269675445
2014-11-10,145.69353110042812
2014-11-11,142.42685999952164
2014-11-12,143.08019421970295
2014-11-13,143.04099416649206
2014-11-14,142.17859299585277
2014-11-17,142.42685999952164
2014-11-18,141.06792482154455
2014-11-19,141.1855249811772
2014-11-21,141.3815252472316
2014-11-24,142.29619315548538
2014-11-25,143.73352843988422
2014-11-26,147.65353376097198
2014-11-27,144.5305961885054
2014-11-28,146.98713285638706
2014-12-01,145.58899762519908
2014-12-02,144.00794063741412
2014-12-03,141.7022325302277
2014-12-04,139.66003392100546
2014-12-05,143.61267639046787
2014-12-08,140.10800006754454
2014-12-09,137.67053721137603
2014-12-10,136.9590615668728
2014-12-11,134.376668486824
2014-12-12,132.00508300514656
2014-12-15,135.70739145154303
2014-12-16,132.59797937556593
2014-12-17,133.32263049496737
2014-12-18,136.76142944339966
2014-12-19,137.09081631585488
2014-12-22,137.03811441626206
2014-12-23,139.51510369712517
2014-12-26,139.02761112589147
2014-12-29,139.39652442304128
2014-12-30,139.19889229956817
2015-01-02,138.65869782874165
2015-01-05,139.98939550464127
2015-01-06,140.72127922638606
2015-01-07,138.3925582935617
2015-01-08,139.0579071315115
2015-01-09,140.92088387777102
2015-01-12,142.3713443445016
2015-01-13,141.54631178544383
2015-01-14,141.22694434322793
2015-01-15,143.5157443457753
2015-01-16,145.04604667305986
2015-01-19,146.17713969757455
2015-01-20,147.5078373734742
2015-01-21,146.3767443489595
2015-01-22,147.0420931869093
2015-01-23,147.28161876857126
2015-01-26,146.48320016303148
2015-01-27,146.7759536517294
2015-01-28,147.96027458328007
2015-01-29,146.7759536517294
2015-01-30,146.53642807006747
2015-02-02,147.44130248967923
2015-02-03,144.96160785689827
2015-02-04,144.78735904486498
2015-02-05,144.29142011830882
2015-02-06,142.74998831955307
2015-02-09,141.0075001992205
2015-02-10,139.5330871743237
2015-02-11,140.60538755606683
2015-02-12,144.09036379673196
2015-02-13,146.04731199341316
2015-02-18,145.43073927391086
2015-02-19,146.08752325772852
2015-02-20,145.47095053822625
2015-02-23,144.8007627996368
2015-02-24,146.77111475108978
2015-02-25,146.07411950295676
2015-02-26,147.44130248967923
2015-02-27,148.0980864734969
2015-03-02,149.00954179797856
2015-03-03,149.00954179797856
2015-03-04,146.64431097578841
2015-03-05,145.69821864691235
2015-03-06,150.29352424431033
2015-03-09,150.26649303491388
2015-03-10,147.45524725768217
2015-03-11,146.2253272301433
2015-03-12,146.265874044238
2015-03-13,145.96853074087693
2015-03-16,144.7521263180363
2015-03-17,145.41439094824955
2015-03-18,146.64431097578841
2015-03-19,145.69821864691235
2015-03-20,146.64431097578841
2015-03-23,145.29275050596547
2015-03-24,146.10368678785923
2015-03-25,145.9550151361787
2015-03-26,146.64431097578841
2015-03-27,145.96853074087693
2015-03-30,146.10368678785923
2015-03-31,149.34743191543427
2015-04-01,150.1853994067245
2015-04-02,150.7032800943339
2015-04-06,151.27567453853376
2015-04-07,151.88895430017647
2015-04-08,149.89920218462458
2015-04-09,149.77654623229606
2015-04-10,152.63851845329532
2015-04-13,152.63851845329532
2015-04-14,152.63851845329532
2015-04-15,153.34719728897133
2015-04-16,152.37957810949064
2015-04-17,154.0013623680569
2015-04-20,152.77480284477147
2015-04-22,152.77480284477147
2015-04-23,152.69303220988579
2015-04-24,153.98773392890928
2015-04-27,153.18365601919996
2015-04-28,153.86507797658075
2015-04-29,153.86507797658075
2015-04-30,155.36420628281846
2015-05-04,155.2551787696375
2015-05-05,153.97741490896703
2015-05-06,155.59866367841988
2015-05-07,155.52996669666342
2015-05-08,158.51141570489452
2015-05-11,158.0030580398966
2015-05-12,158.0030580398966
2015-05-13,158.97855518083853
2015-05-14,160.03648869988828
2015-05-15,162.26227090879811
2015-05-18,160.8333736882634
2015-05-19,160.6135433466427
2015-05-20,160.76467670650695
2015-05-21,162.1248769452852
2015-05-22,162.1248769452852
2015-05-25,162.1248769452852
2015-05-26,161.57530109123337
2015-05-27,161.57530109123337
2015-05-28,161.60277988393597
2015-05-29,162.1248769452852
2015-06-01,163.38890140960436
2015-06-02,164.42739018975013
2015-06-03,166.6428329207278
2015-06-05,166.850530676757
2015-06-08,166.14435830625783
2015-06-09,166.13051178918923
2015-06-10,167.84747990569693
2015-06-11,167.7920938374225
2015-06-12,165.4520324528273
2015-06-15,165.32741379920984
2015-06-16,164.67662749698513
2015-06-17,165.88127448195425
2015-06-18,166.4905212329731
2015-06-19,166.15820482332646
2015-06-22,166.6428329207278
2015-06-23,166.15820482332646
2015-06-24,166.43513516469866
2015-06-25,168.01363811052028
2015-06-26,168.42903362257857
2015-06-29,169.27367116376382
2015-06-30,172.3891375042012
2015-07-01,172.2783653676523
2015-07-02,169.9069222816198
2015-07-03,168.23296245618513
2015-07-06,169.8929726164079
2015-07-07,169.4047343339894
2015-07-08,171.79012708523385
2015-07-10,171.5808821070545
2015-07-13,172.97584862825008
2015-07-14,171.59483177226647
2015-07-15,173.5338352367283
2015-07-16,176.463264931239
2015-07-17,175.4867883664021
2015-07-20,173.67333188884785
2015-07-21,173.39433858460873
2015-07-22,173.2548419324892
2015-07-23,172.97584862825008
2015-07-24,172.97584862825008
2015-07-27,172.97584862825008
2015-07-28,171.5808821070545
2015-07-29,171.5808821070545
2015-07-30,171.5808821070545
2015-07-31,170.6323048726415
2015-08-03,171.88777474171752
2015-08-04,166.9686642626005
2015-08-05,168.6552164268692
2015-08-06,167.34813849956095
2015-08-07,166.89839125575597
2015-08-10,167.24975628997862
2015-08-11,166.68757223522238
2015-08-12,167.24975628997862
2015-08-13,165.2821120983318
2015-08-14,166.4767532146888
2015-08-17,166.4767532146888
2015-08-18,165.4648219161276
2015-08-19,164.43883601619746
2015-08-20,163.38474091352953
2015-08-21,164.29829000250842
2015-08-24,169.77958453638163
2015-08-25,166.87028205301817
2015-08-26,165.84429615308804
2015-08-27,166.4626986133199
2015-08-28,165.67564093666115
2015-08-31,165.63347713255445
2015-09-01,165.31022130106962
2015-09-02,167.29337734067113
2015-09-03,168.56826336612923
2015-09-04,167.15172333784244
2015-09-08,167.15172333784244
2015-09-09,164.74360528975487
2015-09-10,165.02691329541224
2015-09-11,164.3328086815517
2015-09-14,164.31864328126883
2015-09-15,165.59352930672696
2015-09-16,161.20225521903788
2015-09-17,162.76044925015336
2015-09-18,162.19383323883864
2015-09-21,159.2899261808507
2015-09-22,161.47139782441238
2015-09-23,159.3749185825479
2015-09-24,157.76006295030098
2015-09-25,158.65248316812165
2015-09-28,157.54758194605793
2015-09-29,157.23594313983483
2015-09-30,157.2501085401177
2015-10-01,162.05217923600998
2015-10-02,162.50914696032723
2015-10-05,162.22354213262895
2015-10-06,160.65271558028834
2015-10-07,161.36672764953408
2015-10-08,162.79475178802554
2015-10-09,163.22315902957297
2015-10-13,164.83682630606833
2015-10-14,165.1081508923817
2015-10-15,164.56550171975493
2015-10-16,162.79475178802554
2015-10-19,161.36672764953408
2015-10-20,164.222775926517
2015-10-21,163.79436868496956
2015-10-22,164.222775926517
2015-10-23,164.9367879957627
2015-10-26,164.1513747195924
2015-10-27,163.50876385727125
2015-10-28,163.86576989189413
2015-10-29,167.0788242034999
2015-10-30,167.0788242034999
2015-11-03,166.25057020317485
2015-11-04,166.9702696412838
2015-11-05,166.9702696412838
2015-11-06,168.26572862988
2015-11-09,166.9702696412838
2015-11-10,170.56876683182873
2015-11-11,169.84906739371974
2015-11-12,168.40966851750179
2015-11-13,167.4020893041492
2015-11-16,168.40966851750179
2015-11-17,168.40966851750179
2015-11-18,168.40966851750179
2015-11-19,169.40285374209216
2015-11-23,167.67557509063062
2015-11-24,166.53844997841844
2015-11-25,169.04300402303767
2015-11-26,166.1929942481261
2015-11-27,167.0422395850947
2015-11-30,168.40966851750179
2015-12-01,166.92708767499727
2015-12-02,165.37461497780262
2015-12-03,164.24290590881958
2015-12-04,165.9694876935501
2015-12-07,166.44828768427368
2015-12-08,166.85454222185734
2015-12-09,165.8389058778982
2015-12-10,165.31657861529067
2015-12-11,166.82552404060138
2015-12-14,166.12908769045796
2015-12-15,165.4036331590586
2015-12-16,156.69817878226604
2015-12-17,155.3198151726072
2015-12-18,156.71268787289404
2015-12-21,154.52181518806788
2015-12-22,153.28854248468895
2015-12-23,156.32094242593834
2015-12-28,157.42363331366542
2015-12-29,156.69817878226604
2015-12-30,157.2059969542456
2016-01-04,155.13119699444337
2016-01-05,153.6823301545896
2016-01-06,158.570426361773
2016-01-07,157.32644978210058
2016-01-08,155.86294792366243
2016-01-11,155.84831290507805
2016-01-12,158.80458665912312
2016-01-13,157.32644978210058
2016-01-14,155.78977283074053
2016-01-15,153.66769513600522
2016-01-18,155.05802190152147
2016-01-19,152.95057922537055
2016-01-20,151.5602524598543
2016-01-21,149.27718956069077
2016-01-22,149.2918245792752
2016-01-26,147.81368770225265
2016-01-27,147.85759275800578
2016-01-28,145.76478510043924
2016-01-29,149.27718956069077
2016-02-01,149.59915996954717
2016-02-02,147.41350590483907
2016-02-03,148.5654046686717
2016-02-04,149.52532030519893
2016-02-05,149.59915996954717
2016-02-10,153.57173391148282
2016-02-11,150.18987728433314
2016-02-12,150.64768320329227
2016-02-15,147.97468735388574
2016-02-16,149.74683929824366
2016-02-17,147.91561562240716
2016-02-18,148.1075987497126
2016-02-19,149.08228231910945
2016-02-22,148.41772533997522
2016-02-23,148.71308399736822
2016-02-24,154.98945546696916
2016-02-25,158.01688170524724
2016-02-26,160.95570034630745
2016-02-29,160.82278895048063
2016-03-01,157.91350617515974
2016-03-02,159.37332351363398
2016-03-03,158.41997341503853
2016-03-04,161.17575104379097
2016-03-07,160.28198532635776
2016-03-08,159.38821960892454
2016-03-09,160.87782913797992
2016-03-10,162.36743866703526
2016-03-11,165.40624210630824
2016-03-14,166.83626725420137
2016-03-15,166.76178677774863
2016-03-16,165.346657725146
2016-03-17,169.785694121731
2016-03-18,170.5602910768398
2016-03-21,171.18592707904307
2016-03-22,175.7739244285336
2016-03-23,177.26353395758898
2016-03-24,171.3050958413675
2016-03-28,172.79470537042286
2016-03-29,173.52461403965998
2016-03-30,169.80059021702155
2016-03-31,170.15809650399487
2016-04-01,168.35566897383785
2016-04-04,173.02637486597553
2016-04-05,171.97509058157158
2016-04-06,171.65970529625037
2016-04-07,169.6923018497229
2016-04-08,169.12160466676076
2016-04-11,168.22050385155734
2016-04-12,168.8212377283596
2016-04-13,171.05897141944808
2016-04-14,170.2629990326851
2016-04-15,169.99266878812404
2016-04-18,172.71098958065434
2016-04-19,176.13517267842732
2016-04-20,176.6007414329491
2016-04-22,178.688291654837
2016-04-25,178.56814487947653
2016-04-26,177.6670440642731
2016-04-27,178.71832834867712
2016-04-28,178.95862189939803
2016-04-29,179.94983279612177
2016-05-02,183.8546029953366
2016-05-03,182.96181109601767
2016-05-04,181.56966101572377
2016-05-05,181.38807622264196
2016-05-06,184.30856497804112
2016-05-09,180.9038501077571
2016-05-10,183.9756595240578
2016-05-11,187.18365753516986
2016-05-12,190.28573108365083
2016-05-13,196.6411988415143
2016-05-16,196.3990857840719
2016-05-17,197.47346247647263
2016-05-18,195.6576145456545
2016-05-19,195.70301074392498
2016-05-20,196.68659503978475
2016-05-23,195.20365256294997
2016-05-24,197.47346247647263
2016-05-25,192.1772393449197
2016-05-27,190.6640327359046
2016-05-30,193.69044595393484
2016-05-31,193.67531388784468
2016-06-01,196.5806705771537
2016-06-02,195.65103100003867
2016-06-03,195.05667127040778
2016-06-06,198.1351498700345
2016-06-07,198.11990987696706
2016-06-08,198.08942989083212
2016-06-09,200.25350890641133
2016-06-10,203.91110724260147
2016-06-13,202.69190779720475
2016-06-14,198.1351498700345
2016-06-15,200.4059088370859
2016-06-16,196.59591057022115
2016-06-17,194.29467161703482
2016-06-20,194.4165915615745
2016-06-21,196.59591057022115
2016-06-22,195.14811122881255
2016-06-23,198.11990987696706
2016-06-24,194.3099116101023
2016-06-27,196.59591057022115
2016-06-28,196.29111070887197
2016-06-29,198.72950959966542
2016-06-30,198.88190953033998
2016-07-01,197.99798993242737
2016-07-04,197.99798993242737
2016-07-05,197.53752949072404
2016-07-06,195.08174046830635
2016-07-07,196.46312179341632
2016-07-08,197.99798993242737
2016-07-11,194.17616826628984
2016-07-12,195.08174046830635
2016-07-13,195.05104310552613
2016-07-14,195.05104310552613
2016-07-15,197.92124652547682
2016-07-18,199.53285807143845
2016-07-19,205.67233062748272
2016-07-20,202.72538380058148
2016-07-21,204.13746248847164
2016-07-22,207.6676592081971
2016-07-25,208.74206690550483
2016-07-26,207.17650140371353
2016-07-27,207.20719876649378
2016-07-28,205.97930425528492
2016-07-29,207.51417239429597
2016-08-01,200.9449367593286
2016-08-02,202.83072770430076
2016-08-03,203.2635321834747
2016-08-04,204.03639732485675
2016-08-05,203.49539172588933
2016-08-08,205.3966399736891
2016-08-09,208.82816120142533
2016-08-10,208.67358817314894
2016-08-11,205.81398715003542
2016-08-12,205.55121300196552
2016-08-15,204.91746358603226
2016-08-16,205.272981551068
2016-08-17,207.12785789038486
2016-08-18,206.3395354461752
2016-08-19,204.03639732485675
2016-08-22,205.5821276076208
2016-08-23,203.72725126830395
2016-08-24,204.60831752947945
2016-08-25,204.40737259272012
2016-08-26,207.43700394693766
2016-08-29,207.11240058755723
2016-08-30,206.35499274900283
2016-08-31,208.67358817314894
2016-09-01,207.54520506673114
2016-09-02,207.77866424003457
2016-09-05,207.00046699568986
2016-09-06,207.74753635026076
2016-09-08,208.35453020084964
2016-09-09,207.38956561786222
2016-09-12,207.00046699568986
2016-09-13,206.22226975134515
2016-09-14,208.55686148437925
2016-09-15,207.01603094057674
2016-09-16,207.77866424003457
2016-09-19,208.08994313777242
2016-09-20,207.73197240537388
2016-09-21,207.9343036889035
2016-09-22,207.03159488546368
2016-09-23,208.57242542926613
2016-09-26,208.55686148437925
2016-09-27,208.3856580906234
2016-09-28,207.82535607469524
2016-09-29,208.55686148437925
2016-09-30,209.4906981775929
2016-10-03,211.00040083162162
2016-10-04,210.76534654179804
2016-10-05,211.54886084120994
2016-10-06,211.07875226156278
2016-10-07,210.92204940168043
2016-10-10,211.54886084120994
2016-10-11,213.11588944003373
2016-10-13,212.17567228073946
2016-10-14,212.64578086038657
2016-10-17,211.54886084120994
2016-10-18,216.0932437777989
2016-10-19,214.83962089873987
2016-10-20,220.30855070863487
2016-10-21,220.1675181347407
2016-10-24,224.08508963180014
2016-10-25,226.90574110968296
2016-10-26,227.23481711543593
2016-10-27,229.3816462958245
2016-10-28,230.7449611768012
2016-10-31,231.9045623399308
2016-11-01,228.66081314036558
2016-11-03,233.39172651568347
2016-11-04,230.23778426547153
2016-11-07,227.25730883902128
2016-11-08,227.6357819090467
2016-11-09,224.56068821509007
2016-11-10,223.18872333624788
2016-11-11,226.2953564527066
2016-11-14,225.19147666513246
2016-11-16,222.68409257621397
2016-11-17,226.13765934019602
2016-11-18,226.26381703020448
2016-11-21,226.2953564527066
2016-11-22,229.44929870291855
2016-11-23,226.2953564527066
2016-11-24,222.66832286496287
2016-11-25,220.77595751483574
2016-11-28,221.6906007673972
2016-11-29,222.3529286399417
2016-11-30,219.27783494598506
2016-12-01,219.84554455102324
2016-12-02,217.16275900483774
2016-12-05,217.48024841858748
2016-12-06,222.05209597658407
2016-12-07,218.44859113052428
2016-12-08,217.79773783233725
2016-12-09,219.97254031652312
2016-12-12,231.76727203732682
2016-12-13,226.21120729670596
2016-12-14,219.22644019421116
2016-12-15,224.46501552108228
2016-12-16,223.75066434014528
2016-12-19,224.3062708142074
2016-12-20,223.00456421783335
2016-12-21,229.3861014342036
2016-12-22,228.5923778998292
2016-12-23,220.49639784921024
2016-12-26,223.9094090470202
2016-12-27,228.5923778998292
2016-12-28,227.00493083108037
2016-12-29,227.79865436545478
2017-01-02,225.78259658814378
2017-01-03,225.63879619402493
2017-01-04,228.3869815038516
2017-01-05,228.48284843326417
2017-01-06,230.00074148229632
2017-01-09,230.89549949014688
2017-01-10,233.3081505470296
2017-01-11,235.67286813920603
2017-01-12,238.7086542372704
2017-01-13,240.46621460983397
2017-01-16,242.86288784514792
2017-01-17,238.22931959020758
2017-01-18,239.66732353139597
2017-01-19,240.53012589610898
2017-01-20,245.25956108046188
2017-01-23,247.60830085106954
2017-01-24,245.8986739432123
2017-01-26,242.81495438044163
2017-01-27,242.79897655887288
2017-01-30,242.70310962946033
2017-01-31,247.33667788440067
2017-02-01,241.13728311572186
2017-02-02,244.01485469423613
2017-02-03,243.54865594687908
2017-02-06,240.36564380975156
2017-02-07,239.51362540940934
2017-02-08,238.72591028456466
2017-02-09,239.52970122828373
2017-02-10,237.10225257825215
2017-02-13,237.92211934084557
2017-02-14,236.81288783851326
2017-02-15,237.52022386898605
2017-02-16,229.91636154140363
2017-02-17,232.29558273481206
2017-02-20,235.52682232856273
2017-02-21,239.52970122828373
2017-02-22,236.31453745340744
2017-02-23,237.13440421600086
2017-02-24,239.52970122828373
2017-03-01,239.40109467728868
2017-03-02,238.59230719527082
2017-03-03,242.63624460536016
2017-03-06,247.48896949746737
2017-03-07,243.8008985794659
2017-03-08,242.83035360104446
2017-03-09,242.63624460536016
2017-03-10,245.82286728451055
2017-03-13,247.48896949746737
2017-03-14,246.43754577084414
2017-03-15,246.35666702264237
2017-03-16,249.91533194352095
2017-03-17,247.65072699387093
2017-03-20,249.75357444711742
2017-03-21,249.4138837046699
2017-03-22,249.43005945431022
2017-03-23,250.4006044327317
2017-03-24,251.67848865431992
2017-03-27,252.30934289029383
2017-03-28,254.76805683562816
2017-03-29,242.79800210176373
2017-03-30,245.06260705141378
2017-03-31,249.09036871186277
2017-04-03,240.56574865139441
2017-04-04,244.32560575142637
2017-04-05,247.41812890729676
2017-04-06,246.18111964494858
2017-04-07,248.37843872938282
2017-04-10,248.70396748263238
2017-04-11,244.1465649371391
2017-04-12,250.57575781381706
2017-04-13,249.02949623588188
2017-04-17,245.2208098228625
2017-04-18,244.9603868202629
2017-04-19,242.5189211708915
2017-04-20,244.1465649371391
2017-04-24,242.7305148605037
2017-04-25,240.09373195918258
2017-04-26,240.72851302801917
2017-04-27,237.6359898721487
2017-04-28,238.466088192935
2017-05-02,239.1334221370965
2017-05-03,237.49552198547255
2017-05-04,237.36448997334261
2017-05-05,245.6850227435923
2017-05-08,246.43845681333931
2017-05-09,246.48759381788804
2017-05-10,248.7151380240966
2017-05-11,245.0298626829427
2017-05-12,248.63324301651542
2017-05-15,246.99534286489148
2017-05-16,247.15913288005385
2017-05-17,248.125493969512
2017-05-18,239.1334221370965
2017-05-19,245.5212327284299
2017-05-22,242.4092224403444
2017-05-23,245.1936526981051
2017-05-24,245.6850227435923
2017-05-25,244.04712259196836
2017-05-26,245.6850227435923
2017-05-29,247.32292289521624
2017-05-30,247.32292289521624
2017-05-31,247.35568089824875
2017-06-01,249.64874111052222
2017-06-02,250.47266434851073
2017-06-05,246.53431127092563
2017-06-06,246.36952662332789
2017-06-07,246.0399573281325
2017-06-08,245.52912492057962
2017-06-09,247.0945790727578
2017-06-12,245.52912492057962
2017-06-13,246.10587118717157
2017-06-14,245.52912492057962
2017-06-16,245.03477097778648
2017-06-19,247.96793770502563
2017-06-20,244.8699863301888
2017-06-21,246.35304815856813
2017-06-22,245.72686649769688
2017-06-23,245.34786180822212
2017-06-26,245.77630189197617
2017-06-27,247.17697139655667
2017-06-28,246.07291425765206
2017-06-29,247.17697139655667
2017-06-30,246.02347886337273
2017-07-03,247.5394976212716
2017-07-04,246.54469722895567
2017-07-05,244.5550964443239
2017-07-06,244.15717628739753
2017-07-07,245.5498968366398
2017-07-10,246.52811722241708
2017-07-11,247.04209742511364
2017-07-12,248.3684979482015
2017-07-13,247.20789749049962
2017-07-14,246.56127723549432
2017-07-17,247.87109775204354
2017-07-18,248.26901790896991
2017-07-19,248.70009807897347
2017-07-20,248.1363778566611
2017-07-21,248.86589814435945
2017-07-24,247.605817647426
2017-07-25,248.2026978828155
2017-07-26,248.26901790896991
2017-07-27,252.76219968093002
2017-07-28,250.4575787720649
2017-07-31,251.51869919053513
2017-08-01,251.8834593343843
2017-08-02,249.38130576483744
2017-08-03,251.8000542153994
2017-08-04,251.8834593343843
2017-08-07,252.71751052423326
2017-08-08,250.38216719265617
2017-08-09,250.2153569546864
2017-08-10,251.01604609694138
2017-08-11,251.8834593343843
2017-08-14,250.2153569546864
2017-08-15,249.714926240777
2017-08-16,250.4655723116411
2017-08-17,250.0318656929196
2017-08-18,250.16531388329545
2017-08-21,251.19953735870817
2017-08-22,250.04854671671663
2017-08-23,250.2153569546864
2017-08-24,251.86677831058734
2017-08-25,250.79919278758067
2017-08-28,253.38475147611243
2017-08-29,253.55156171408223
2017-08-30,254.4356559753221
2017-08-31,252.71751052423326
2017-09-01,255.08621590340425
2017-09-04,255.4218556611719
2017-09-05,258.6104333599645
2017-09-06,258.4426134810806
2017-09-08,257.77133396554535
2017-09-11,257.60351408666156
2017-09-12,257.60351408666156
2017-09-13,258.4426134810806
2017-09-14,260.7920917854541
2017-09-15,264.81976887866574
2017-09-18,267.7566167591326
2017-09-19,271.86820379178613
2017-09-20,277.74189955271976
2017-09-21,278.3460511167016
2017-09-22,278.31248714092476
2017-09-25,276.4664684732028
2017-09-26,277.7754635284966
2017-09-27,278.631344910804
2017-09-28,280.0745958692048
2017-09-29,283.69950525309537
2017-10-02,281.8031406217082
2017-10-03,280.11569666588963
2017-10-04,280.6219298526352
2017-10-05,280.11569666588963
2017-10-06,280.92566976468254
2017-10-09,277.77014956730176
2017-10-10,280.79067424821704
2017-10-11,281.29690743496263
2017-10-13,280.6219298526352
2017-10-16,280.11569666588963
2017-10-17,280.11569666588963
2017-10-18,279.609463479144
2017-10-19,279.609463479144
2017-10-20,278.428252710071
2017-10-23,276.7408087542524
2017-10-24,276.7408087542524
2017-10-25,282.4781182040357
2017-10-26,282.3937460062447
2017-10-27,283.4905845775268
2017-10-30,283.6593289731087
2017-10-31,286.02175051125477
2017-11-01,285.0430330168799
2017-11-03,282.8543097276432
2017-11-06,285.0430330168799
2017-11-07,285.0430330168799
2017-11-08,284.53402760077836
2017-11-09,283.1766798245075
2017-11-10,283.6856852406091
2017-11-13,284.19469065671063
2017-11-14,287.06208783408283
2017-11-16,285.0430330168799
2017-11-17,285.5181047385747
2017-11-21,286.73971773721854
2017-11-22,286.4003807931508
2017-11-23,287.2996236949303
2017-11-24,287.06208783408283
2017-11-27,283.2954477549312
2017-11-28,283.51601676857524
2017-11-29,283.34634829654135
2017-11-30,285.0430330168799
2017-12-01,283.73658578221927
2017-12-04,282.8323684142644
2017-12-05,283.207703925491
2017-12-06,286.61984493664147
2017-12-07,283.548918026606
2017-12-08,285.4255955827388
2017-12-11,284.5213782147839
2017-12-12,285.7668096838538
2017-12-13,283.8901321277211
2017-12-14,281.84284752103076
2017-12-15,278.75485990593955
2017-12-18,278.6354349705493
2017-12-19,278.7719206109953
2017-12-20,272.63006679092445
2017-12-21,273.2271914678758
2017-12-22,272.9712808920395
2017-12-26,275.35977959984484
2017-12-27,278.07243170370947
2017-12-28,280.6485981671281
2018-01-02,282.3887900828148
2018-01-03,288.0502907345359
2018-01-04,281.3422702653755
2018-01-05,278.460051751772
2018-01-08,278.37427143886714
2018-01-09,276.6758212433508
2018-01-10,278.64876844016266
2018-01-11,277.75665318595213
2018-01-12,277.4993122472375
2018-01-15,275.8523302394641
2018-01-16,277.08756674529417
2018-01-17,276.21260755366455
2018-01-18,276.3841681794743
2018-01-19,276.1611393659216
2018-01-22,276.04104692785484
2018-01-23,274.03378760588095
2018-01-24,274.8915907349296
2018-01-26,276.1954514910836
2018-01-29,275.01168317299647
2018-01-30,277.0704106827132
2018-01-31,277.92821381176185
2018-02-01,276.4184803046362
2018-02-02,277.2795970657098
2018-02-05,279.5357229797227
2018-02-06,279.0018305878571
2018-02-07,278.14071382678344
2018-02-08,277.36570874181723
2018-02-09,277.2795970657098
2018-02-14,277.6240437701393
2018-02-15,279.0018305878571
2018-02-16,278.14071382678344
2018-02-19,278.123491491562
2018-02-20,277.96849047456874
2018-02-21,277.7446001166896
2018-02-22,277.3829310770387
2018-02-23,280.72406411000435
2018-02-26,282.36018595604423
2018-02-27,284.1685311542989
2018-02-28,288.99078501631124
2018-03-01,288.0780012495732
2018-03-02,285.5684602353835
2018-03-05,286.60689099987576
2018-03-06,286.60689099987576
2018-03-07,286.60689099987576
2018-03-08,290.76061405784503
2018-03-09,293.35669096907577
2018-03-12,291.62597302825526
2018-03-13,290.86445713429424
2018-03-14,290.76061405784503
2018-03-15,290.9509930313353
2018-03-16,291.7644304635209
2018-03-19,290.76061405784503
2018-03-20,294.2047427600778
2018-03-21,292.4913319986655
2018-03-22,294.2047427600778
2018-03-23,292.6470966133394
2018-03-26,299.41420376194753
2018-03-27,303.56792681991675
2018-03-28,306.3370755252296
2018-03-29,303.3948550258347
2018-04-02,300.3141770911742
2018-04-03,303.4442611604511
2018-04-04,300.835857769387
2018-04-05,293.3584347150034
2018-04-06,293.5323282744077
2018-04-09,291.35865878185433
2018-04-10,290.6283058323564
2018-04-11,290.22835064572655
2018-04-12,289.96751030662017
2018-04-13,290.22835064572655
2018-04-16,289.5327764081095
2018-04-17,288.819812814552
2018-04-18,287.79384081406675
2018-04-19,290.40224420513084
2018-04-20,290.40224420513084
2018-04-23,290.40224420513084
2018-04-24,284.3159696259814
2018-04-25,284.3159696259814
2018-04-26,285.1854374230027
2018-04-27,285.1854374230027
2018-04-30,290.40224420513084
2018-05-02,288.36768956010087
2018-05-03,293.06867183339745
2018-05-04,291.75798904344487
2018-05-07,288.8919626760819
2018-05-08,288.61235034755873
2018-05-09,288.36768956010087
2018-05-10,291.8453678961084
2018-05-11,293.59294494937853
2018-05-14,292.73663219327614
2018-05-15,295.34052200264864
2018-05-16,292.7191564227435
2018-05-17,289.18905077513784
2018-05-18,287.47642526293316
2018-05-21,285.78127552126114
2018-05-22,283.10748262975784
2018-05-23,288.3152622485028
2018-05-24,285.90360591499
2018-05-25,285.728848209663
2018-05-28,276.37931097466793
2018-05-29,276.8511567790508
2018-05-30,275.9424167113504
2018-06-01,272.2899806700159
2018-06-04,275.82119469122193
2018-06-05,277.49017644253826
2018-06-06,274.94278324316076
2018-06-07,266.3343510521608
2018-06-08,262.97881932056697
2018-06-11,266.2289416783934
2018-06-12,270.5507260028547
2018-06-13,268.88174425153835
2018-06-14,269.67231455479345
2018-06-15,263.5058661894037
2018-06-18,251.84056215915072
2018-06-19,248.76612209093648
2018-06-20,245.9552054571406
2018-06-21,245.92006899921813
2018-06-22,247.51877783468953
2018-06-25,248.60800803028545
2018-06-26,249.29316895977323
2018-06-27,251.40135643512014
2018-06-28,248.69584917509158
2018-06-29,250.32969446848546
2018-07-02,256.1799147125731
2018-07-03,254.94233058352685
2018-07-04,255.47272378168955
2018-07-05,254.5887351180851
2018-07-06,256.339032672022
2018-07-10,255.64952151441045
2018-07-11,265.2142788546107
2018-07-12,264.33029019100627
2018-07-13,264.50708792372717
2018-07-16,262.5446330905253
2018-07-17,262.1910376250835
2018-07-18,262.898228555967
2018-07-19,261.9612005725463
2018-07-20,264.20653177810163
2018-07-23,264.31261041773416
2018-07-24,263.78221721957146
2018-07-25,262.56231286379733
2018-07-26,262.5269533172532
2018-07-27,261.5722455605603
