data,imab5
28-12-2012,3.013546470
31-12-2012,3.014912064
02-01-2013,3.018645284
03-01-2013,3.024278307
04-01-2013,3.025536078
07-01-2013,3.027842054
08-01-2013,3.026655097
09-01-2013,3.030670929
10-01-2013,3.035517235
11-01-2013,3.037583622
14-01-2013,3.037654603
15-01-2013,3.036882699
16-01-2013,3.036408737
17-01-2013,3.032222306
18-01-2013,3.030565391
21-01-2013,3.035049224
22-01-2013,3.033288419
23-01-2013,3.035522030
24-01-2013,3.020680947
25-01-2013,3.022201028
28-01-2013,3.023042738
29-01-2013,3.025140173
30-01-2013,3.024986570
31-01-2013,3.021902967
01-02-2013,3.020967910
04-02-2013,3.019130891
05-02-2013,3.013077215
06-02-2013,3.010953068
07-02-2013,3.008047975
08-02-2013,3.009192124
13-02-2013,3.011655799
14-02-2013,3.007409036
15-02-2013,3.003240336
18-02-2013,3.001768604
19-02-2013,3.002850122
20-02-2013,2.999537367
21-02-2013,3.002245189
22-02-2013,2.995683453
25-02-2013,3.001567848
26-02-2013,3.003558153
27-02-2013,3.006032039
28-02-2013,3.006670645
01-03-2013,3.012021888
04-03-2013,3.014333587
05-03-2013,3.016656024
06-03-2013,3.019169179
07-03-2013,3.014381168
08-03-2013,3.011516711
11-03-2013,3.013209772
12-03-2013,3.013229337
13-03-2013,3.007875941
14-03-2013,3.014130850
15-03-2013,3.018335741
18-03-2013,3.019344754
19-03-2013,3.023303512
20-03-2013,3.022923627
21-03-2013,3.019036650
22-03-2013,3.021261315
25-03-2013,3.023753282
26-03-2013,3.024133713
27-03-2013,3.028143380
28-03-2013,3.026453595
01-04-2013,3.024928455
02-04-2013,3.029231812
03-04-2013,3.024645374
04-04-2013,3.027966956
05-04-2013,3.038538099
08-04-2013,3.039610396
09-04-2013,3.039277551
10-04-2013,3.039118616
11-04-2013,3.037056524
12-04-2013,3.023697694
15-04-2013,3.021249602
16-04-2013,3.020629410
17-04-2013,3.022688017
18-04-2013,3.046875460
19-04-2013,3.047142901
22-04-2013,3.051590569
23-04-2013,3.054034709
24-04-2013,3.053004775
25-04-2013,3.049217701
26-04-2013,3.051773486
29-04-2013,3.053534703
30-04-2013,3.054303810
02-05-2013,3.060549578
03-05-2013,3.058247877
06-05-2013,3.061751753
07-05-2013,3.064831080
08-05-2013,3.068116200
09-05-2013,3.066392207
10-05-2013,3.062053868
13-05-2013,3.064865329
14-05-2013,3.062786883
15-05-2013,3.067315823
16-05-2013,3.065553556
17-05-2013,3.059567694
20-05-2013,3.056294833
21-05-2013,3.058073674
22-05-2013,3.057029850
23-05-2013,3.056400761
24-05-2013,3.053142742
27-05-2013,3.052396361
28-05-2013,3.048613937
29-05-2013,3.055207003
31-05-2013,3.017977353
03-06-2013,3.015841360
04-06-2013,3.023660361
05-06-2013,3.021713874
06-06-2013,3.015112789
07-06-2013,3.012295021
10-06-2013,2.998151501
11-06-2013,2.993033312
12-06-2013,2.982544301
13-06-2013,2.999886692
14-06-2013,2.989989225
17-06-2013,2.974970985
18-06-2013,2.952937529
19-06-2013,2.939249221
20-06-2013,2.935302595
21-06-2013,2.950684217
24-06-2013,2.980671308
25-06-2013,2.996118871
26-06-2013,2.997828660
27-06-2013,3.007785793
28-06-2013,2.998863274
01-07-2013,3.002042801
02-07-2013,3.010796391
03-07-2013,3.010287778
04-07-2013,3.000581038
05-07-2013,2.996920907
08-07-2013,3.002879821
09-07-2013,3.003780951
10-07-2013,3.000268671
11-07-2013,3.000404129
12-07-2013,3.004397716
15-07-2013,3.009915821
16-07-2013,3.012530561
17-07-2013,3.018154251
18-07-2013,3.022495497
19-07-2013,3.028931180
22-07-2013,3.034971818
23-07-2013,3.042064210
24-07-2013,3.039927309
25-07-2013,3.038149945
26-07-2013,3.036520919
29-07-2013,3.029570113
30-07-2013,3.020673772
31-07-2013,3.025038034
01-08-2013,3.012581366
02-08-2013,3.019646118
05-08-2013,3.023906336
06-08-2013,3.022263983
07-08-2013,3.027461678
08-08-2013,3.032856628
09-08-2013,3.038155103
12-08-2013,3.023893444
13-08-2013,3.017395120
14-08-2013,3.007179192
15-08-2013,3.005183832
16-08-2013,2.998521467
19-08-2013,2.988058602
20-08-2013,3.011580925
21-08-2013,2.998704651
22-08-2013,3.002501601
23-08-2013,3.026329499
26-08-2013,3.021636888
27-08-2013,3.023952625
28-08-2013,3.028476768
29-08-2013,3.012804299
30-08-2013,3.011723188
02-09-2013,3.012066692
03-09-2013,3.012114305
04-09-2013,3.014039786
05-09-2013,3.013147451
06-09-2013,3.020417975
09-09-2013,3.022446160
10-09-2013,3.025081217
11-09-2013,3.027155097
12-09-2013,3.022770118
13-09-2013,3.025850397
16-09-2013,3.027629510
17-09-2013,3.031029420
18-09-2013,3.050950972
19-09-2013,3.048836214
20-09-2013,3.051482499
23-09-2013,3.052430557
24-09-2013,3.056210308
25-09-2013,3.052757386
26-09-2013,3.050279127
27-09-2013,3.049617016
30-09-2013,3.048186965
01-10-2013,3.043300510
02-10-2013,3.043619254
03-10-2013,3.052478695
04-10-2013,3.054287476
07-10-2013,3.058285065
08-10-2013,3.061205746
09-10-2013,3.068767759
10-10-2013,3.058087259
11-10-2013,3.057681329
14-10-2013,3.057191309
15-10-2013,3.057460368
16-10-2013,3.057686482
17-10-2013,3.054048384
18-10-2013,3.051688219
21-10-2013,3.051280945
22-10-2013,3.058643014
23-10-2013,3.065049733
24-10-2013,3.062517199
25-10-2013,3.063787736
28-10-2013,3.062455123
29-10-2013,3.065382011
30-10-2013,3.068304787
31-10-2013,3.062997977
01-11-2013,3.055767511
04-11-2013,3.055425261
05-11-2013,3.050407847
06-11-2013,3.049128993
07-11-2013,3.037012282
08-11-2013,3.031893075
11-11-2013,3.032449906
12-11-2013,3.042329424
13-11-2013,3.052652122
14-11-2013,3.063265422
18-11-2013,3.070054985
19-11-2013,3.062049082
20-11-2013,3.063427804
21-11-2013,3.054151201
22-11-2013,3.055069836
25-11-2013,3.052520147
26-11-2013,3.058518622
27-11-2013,3.058733111
28-11-2013,3.069104930
29-11-2013,3.062822665
02-12-2013,3.053427493
03-12-2013,3.051849112
04-12-2013,3.055685963
05-12-2013,3.061988947
06-12-2013,3.063364320
09-12-2013,3.068918767
10-12-2013,3.075808943
11-12-2013,3.081466623
12-12-2013,3.087222022
13-12-2013,3.088618166
16-12-2013,3.091056718
17-12-2013,3.089937981
18-12-2013,3.093514221
19-12-2013,3.089246861
20-12-2013,3.083327698
23-12-2013,3.086740409
24-12-2013,3.088607246
26-12-2013,3.087429206
27-12-2013,3.092353933
30-12-2013,3.096790168
31-12-2013,3.098655694
02-01-2014,3.095791284
03-01-2014,3.097077407
06-01-2014,3.097270161
07-01-2014,3.101081685
08-01-2014,3.100081428
09-01-2014,3.101535691
10-01-2014,3.109262422
13-01-2014,3.106780452
14-01-2014,3.103659860
15-01-2014,3.107903849
16-01-2014,3.105459939
17-01-2014,3.110539905
20-01-2014,3.105468607
21-01-2014,3.101000502
22-01-2014,3.101648422
23-01-2014,3.091904890
24-01-2014,3.093109827
27-01-2014,3.089049139
28-01-2014,3.085947978
29-01-2014,3.081322208
30-01-2014,3.073053496
31-01-2014,3.074171932
03-02-2014,3.074474170
04-02-2014,3.082872065
05-02-2014,3.094822084
06-02-2014,3.098717996
07-02-2014,3.110587633
10-02-2014,3.113181459
11-02-2014,3.111019679
12-02-2014,3.107718303
13-02-2014,3.111874663
14-02-2014,3.118915468
17-02-2014,3.127425575
18-02-2014,3.138101522
19-02-2014,3.137264852
20-02-2014,3.146737436
21-02-2014,3.151935405
24-02-2014,3.155573618
25-02-2014,3.156940031
26-02-2014,3.159539379
27-02-2014,3.167253089
28-02-2014,3.162301194
05-03-2014,3.163321040
06-03-2014,3.163128147
07-03-2014,3.160182865
10-03-2014,3.155532497
11-03-2014,3.154500997
12-03-2014,3.163110674
13-03-2014,3.168525314
14-03-2014,3.169277623
17-03-2014,3.171192462
18-03-2014,3.168897482
19-03-2014,3.162938169
20-03-2014,3.164366470
21-03-2014,3.169689760
24-03-2014,3.174728438
25-03-2014,3.179509516
26-03-2014,3.184746895
27-03-2014,3.191178301
28-03-2014,3.190498240
31-03-2014,3.190757611
01-04-2014,3.191047815
02-04-2014,3.195000840
03-04-2014,3.200797909
04-04-2014,3.204190431
07-04-2014,3.206748279
08-04-2014,3.208817113
09-04-2014,3.210950722
10-04-2014,3.212913243
11-04-2014,3.212670771
14-04-2014,3.212589705
15-04-2014,3.215616574
16-04-2014,3.217473563
17-04-2014,3.218661339
22-04-2014,3.216450405
23-04-2014,3.222756552
24-04-2014,3.224461398
25-04-2014,3.226598424
28-04-2014,3.227312198
29-04-2014,3.229449693
30-04-2014,3.232757883
02-05-2014,3.236636461
05-05-2014,3.235264406
06-05-2014,3.238631063
07-05-2014,3.241841108
08-05-2014,3.240406447
09-05-2014,3.237198754
12-05-2014,3.237141533
13-05-2014,3.239790331
14-05-2014,3.246804747
15-05-2014,3.247520448
16-05-2014,3.249717704
19-05-2014,3.252115441
20-05-2014,3.251455980
21-05-2014,3.256774918
22-05-2014,3.262681947
23-05-2014,3.263610159
26-05-2014,3.265400615
27-05-2014,3.264252967
28-05-2014,3.272384675
29-05-2014,3.278468709
30-05-2014,3.280212989
02-06-2014,3.276539919
03-06-2014,3.272825469
04-06-2014,3.275675080
05-06-2014,3.281548098
06-06-2014,3.293723867
09-06-2014,3.293649717
10-06-2014,3.293751662
11-06-2014,3.296305668
12-06-2014,3.297705724
13-06-2014,3.306875729
16-06-2014,3.304271574
17-06-2014,3.302730629
18-06-2014,3.309112234
20-06-2014,3.308768849
23-06-2014,3.311463239
24-06-2014,3.314871515
25-06-2014,3.318378536
26-06-2014,3.321620660
27-06-2014,3.317972846
30-06-2014,3.316601359
01-07-2014,3.322574331
02-07-2014,3.320011263
03-07-2014,3.324108957
04-07-2014,3.325563176
07-07-2014,3.327780898
08-07-2014,3.330019804
09-07-2014,3.331385812
10-07-2014,3.329079008
11-07-2014,3.327720990
14-07-2014,3.329983729
15-07-2014,3.328751095
16-07-2014,3.331882914
17-07-2014,3.337348123
18-07-2014,3.342500137
21-07-2014,3.343984627
22-07-2014,3.348319340
23-07-2014,3.344973471
24-07-2014,3.339336397
25-07-2014,3.346186208
28-07-2014,3.347016121
29-07-2014,3.346582927
30-07-2014,3.345454352
31-07-2014,3.345006235
01-08-2014,3.338609477
04-08-2014,3.340819361
05-08-2014,3.330657914
06-08-2014,3.340522972
07-08-2014,3.336897026
08-08-2014,3.344962531
11-08-2014,3.350821416
12-08-2014,3.351924531
13-08-2014,3.347701380
14-08-2014,3.352615381
15-08-2014,3.358242397
18-08-2014,3.364574470
19-08-2014,3.367280259
20-08-2014,3.366930831
21-08-2014,3.366325441
22-08-2014,3.373039739
25-08-2014,3.376025239
26-08-2014,3.380315299
27-08-2014,3.382722487
28-08-2014,3.386390914
29-08-2014,3.390256058
01-09-2014,3.391065845
02-09-2014,3.396401413
03-09-2014,3.398874296
04-09-2014,3.395979285
05-09-2014,3.397482789
08-09-2014,3.390864476
09-09-2014,3.382514509
10-09-2014,3.383965931
11-09-2014,3.392884869
12-09-2014,3.378186042
15-09-2014,3.384866376
16-09-2014,3.391289188
17-09-2014,3.391850146
18-09-2014,3.387767303
19-09-2014,3.391323775
22-09-2014,3.385608345
23-09-2014,3.389243972
24-09-2014,3.399967667
25-09-2014,3.399224650
26-09-2014,3.404118085
29-09-2014,3.384821852
30-09-2014,3.390368738
01-10-2014,3.386776887
02-10-2014,3.389244631
03-10-2014,3.396794090
06-10-2014,3.402730755
07-10-2014,3.412109288
08-10-2014,3.417341690
09-10-2014,3.417545892
10-10-2014,3.414347096
13-10-2014,3.422060010
14-10-2014,3.418433397
15-10-2014,3.413801707
16-10-2014,3.408429723
17-10-2014,3.413786439
20-10-2014,3.408762854
21-10-2014,3.399992791
22-10-2014,3.403212871
23-10-2014,3.402653987
24-10-2014,3.412329212
27-10-2014,3.419726726
28-10-2014,3.428835940
29-10-2014,3.426648870
30-10-2014,3.415578738
31-10-2014,3.422144784
03-11-2014,3.420771891
04-11-2014,3.418515742
05-11-2014,3.421915133
06-11-2014,3.414696928
07-11-2014,3.414092657
10-11-2014,3.418365520
11-11-2014,3.417714363
12-11-2014,3.418088053
13-11-2014,3.413304080
14-11-2014,3.418013578
17-11-2014,3.417557586
18-11-2014,3.422368730
19-11-2014,3.426853702
20-11-2014,3.428146394
21-11-2014,3.441614769
24-11-2014,3.444178234
25-11-2014,3.450827700
26-11-2014,3.459252693
27-11-2014,3.460612859
28-11-2014,3.457967661
01-12-2014,3.454046903
02-12-2014,3.450350361
03-12-2014,3.447815201
04-12-2014,3.458533563
05-12-2014,3.460273059
08-12-2014,3.457399857
09-12-2014,3.458496026
10-12-2014,3.457666291
11-12-2014,3.454783742
12-12-2014,3.453103800
15-12-2014,3.447315577
16-12-2014,3.440402731
17-12-2014,3.440533374
18-12-2014,3.441672833
19-12-2014,3.442167942
22-12-2014,3.448017771
23-12-2014,3.449575521
24-12-2014,3.451551782
26-12-2014,3.452034146
29-12-2014,3.451832536
30-12-2014,3.457403103
31-12-2014,3.459384677
02-01-2015,3.462155093
05-01-2015,3.468152154
06-01-2015,3.475476894
07-01-2015,3.477065229
08-01-2015,3.479490589
09-01-2015,3.486401264
12-01-2015,3.485058906
13-01-2015,3.496620952
14-01-2015,3.500786721
15-01-2015,3.507442880
16-01-2015,3.513208367
19-01-2015,3.512173026
20-01-2015,3.521763271
21-01-2015,3.523194562
22-01-2015,3.518399756
23-01-2015,3.520725997
26-01-2015,3.519402128
27-01-2015,3.521929249
28-01-2015,3.521902020
29-01-2015,3.529027827
30-01-2015,3.530433548
02-02-2015,3.530504159
03-02-2015,3.536917015
04-02-2015,3.538737828
05-02-2015,3.542881435
06-02-2015,3.548696263
09-02-2015,3.546380946
10-02-2015,3.538359037
11-02-2015,3.527131314
12-02-2015,3.535344136
13-02-2015,3.538034392
18-02-2015,3.539728226
19-02-2015,3.542638299
20-02-2015,3.541355603
23-02-2015,3.544326687
24-02-2015,3.552304085
25-02-2015,3.553692387
26-02-2015,3.556921276
27-02-2015,3.573540034
02-03-2015,3.575350940
03-03-2015,3.579774528
04-03-2015,3.577319427
05-03-2015,3.575739591
06-03-2015,3.579009643
09-03-2015,3.572126987
10-03-2015,3.578002282
11-03-2015,3.581795095
12-03-2015,3.581172336
13-03-2015,3.588802279
16-03-2015,3.591810994
17-03-2015,3.597710751
18-03-2015,3.600897902
19-03-2015,3.597025355
20-03-2015,3.601460871
23-03-2015,3.604867187
24-03-2015,3.605691617
25-03-2015,3.607590353
26-03-2015,3.607820993
27-03-2015,3.607233139
30-03-2015,3.608220784
31-03-2015,3.610326894
01-04-2015,3.617829228
02-04-2015,3.619817099
06-04-2015,3.621528855
07-04-2015,3.621888005
08-04-2015,3.626112692
09-04-2015,3.624187761
10-04-2015,3.628751054
13-04-2015,3.629517646
14-04-2015,3.633378020
15-04-2015,3.637717868
16-04-2015,3.638245157
17-04-2015,3.637988444
20-04-2015,3.624885552
22-04-2015,3.623376117
23-04-2015,3.622098797
24-04-2015,3.621162453
27-04-2015,3.628970453
28-04-2015,3.631030784
29-04-2015,3.635674898
30-04-2015,3.626923899
04-05-2015,3.628138459
05-05-2015,3.633965526
06-05-2015,3.637760892
07-05-2015,3.637253375
08-05-2015,3.643543406
11-05-2015,3.643339531
12-05-2015,3.643433776
13-05-2015,3.646761592
14-05-2015,3.660484850
15-05-2015,3.669178008
18-05-2015,3.660747468
19-05-2015,3.657715590
20-05-2015,3.668163245
21-05-2015,3.671794221
22-05-2015,3.675379371
25-05-2015,3.676588322
26-05-2015,3.683168267
27-05-2015,3.682928890
28-05-2015,3.688776184
29-05-2015,3.686091176
01-06-2015,3.686091984
02-06-2015,3.682834057
03-06-2015,3.682216042
05-06-2015,3.681068332
08-06-2015,3.689428821
09-06-2015,3.691976607
10-06-2015,3.693047936
11-06-2015,3.692579302
12-06-2015,3.696848770
15-06-2015,3.694172007
16-06-2015,3.698940724
17-06-2015,3.703515120
18-06-2015,3.705485559
19-06-2015,3.711164781
22-06-2015,3.719155034
23-06-2015,3.725224592
24-06-2015,3.723933533
25-06-2015,3.719467426
26-06-2015,3.720006349
29-06-2015,3.718040179
30-06-2015,3.717310133
01-07-2015,3.713550323
02-07-2015,3.723284568
03-07-2015,3.731183417
06-07-2015,3.732567785
07-07-2015,3.736703955
08-07-2015,3.740715477
09-07-2015,3.743026771
10-07-2015,3.748609430
13-07-2015,3.749700873
14-07-2015,3.752856484
15-07-2015,3.755855928
16-07-2015,3.761688022
17-07-2015,3.764451921
20-07-2015,3.774029551
21-07-2015,3.780080184
22-07-2015,3.777337044
23-07-2015,3.760087184
24-07-2015,3.748488507
27-07-2015,3.747782721
28-07-2015,3.748968531
29-07-2015,3.752993251
30-07-2015,3.775373189
31-07-2015,3.783511628
03-08-2015,3.777589180
04-08-2015,3.778704459
05-08-2015,3.774004433
06-08-2015,3.755152764
07-08-2015,3.749199085
10-08-2015,3.755815162
11-08-2015,3.759659192
12-08-2015,3.766975707
13-08-2015,3.765245336
14-08-2015,3.765154882
17-08-2015,3.762159709
18-08-2015,3.769226920
19-08-2015,3.775070424
20-08-2015,3.779800449
21-08-2015,3.771225614
24-08-2015,3.762594191
25-08-2015,3.766916681
26-08-2015,3.775348979
27-08-2015,3.772921012
28-08-2015,3.774849550
31-08-2015,3.765779551
01-09-2015,3.762444067
02-09-2015,3.749364657
03-09-2015,3.757847471
04-09-2015,3.747841254
08-09-2015,3.763305668
09-09-2015,3.771944830
10-09-2015,3.765086598
11-09-2015,3.774395826
14-09-2015,3.787797086
15-09-2015,3.788106576
16-09-2015,3.792412200
17-09-2015,3.793302614
18-09-2015,3.772398839
21-09-2015,3.767490728
22-09-2015,3.764704323
23-09-2015,3.755136070
24-09-2015,3.801302886
25-09-2015,3.792662960
28-09-2015,3.759014069
29-09-2015,3.775757350
30-09-2015,3.795508763
01-10-2015,3.802679306
02-10-2015,3.832438763
05-10-2015,3.833354754
06-10-2015,3.836797751
07-10-2015,3.828584265
08-10-2015,3.842976161
09-10-2015,3.838971606
13-10-2015,3.831593079
14-10-2015,3.834999647
15-10-2015,3.847810776
16-10-2015,3.849189735
19-10-2015,3.846255480
20-10-2015,3.850353747
21-10-2015,3.852250933
22-10-2015,3.872577458
23-10-2015,3.873455243
26-10-2015,3.881309021
27-10-2015,3.892652343
28-10-2015,3.889172176
29-10-2015,3.889304216
30-10-2015,3.889972453
03-11-2015,3.898812120
04-11-2015,3.904899272
05-11-2015,3.903048824
06-11-2015,3.906102062
09-11-2015,3.911455495
10-11-2015,3.916716857
11-11-2015,3.927694942
12-11-2015,3.928314794
13-11-2015,3.926553641
16-11-2015,3.927464923
17-11-2015,3.930595960
18-11-2015,3.938546195
19-11-2015,3.950998327
20-11-2015,3.954946329
23-11-2015,3.959890609
24-11-2015,3.948446255
25-11-2015,3.937953502
26-11-2015,3.917359513
27-11-2015,3.911601133
30-11-2015,3.911178650
01-12-2015,3.918437386
02-12-2015,3.928117151
03-12-2015,3.927348380
04-12-2015,3.931032604
07-12-2015,3.935444922
08-12-2015,3.938454943
09-12-2015,3.946754763
10-12-2015,3.937432891
11-12-2015,3.940087610
14-12-2015,3.940816780
15-12-2015,3.942001619
16-12-2015,3.944411659
17-12-2015,3.956186591
18-12-2015,3.962043317
21-12-2015,3.963651682
22-12-2015,3.968910696
23-12-2015,3.977486029
24-12-2015,3.980432323
28-12-2015,3.984460038
29-12-2015,3.990039709
30-12-2015,3.991146982
31-12-2015,3.994102205
04-01-2016,3.999233238
05-01-2016,4.016336342
06-01-2016,4.026909592
07-01-2016,4.030566352
08-01-2016,4.030422063
11-01-2016,4.032580695
12-01-2016,4.037754842
13-01-2016,4.044281158
14-01-2016,4.045474696
15-01-2016,4.047948382
18-01-2016,4.054525899
19-01-2016,4.064535234
20-01-2016,4.071230795
21-01-2016,4.106109982
22-01-2016,4.112073311
25-01-2016,4.116702540
26-01-2016,4.123531897
27-01-2016,4.109718241
28-01-2016,4.117302235
29-01-2016,4.112762573
01-02-2016,4.125217186
02-02-2016,4.120302570
03-02-2016,4.125947211
04-02-2016,4.108750301
05-02-2016,4.124800317
10-02-2016,4.132876862
11-02-2016,4.134326662
12-02-2016,4.146994740
15-02-2016,4.156308764
16-02-2016,4.164587065
17-02-2016,4.171432331
18-02-2016,4.164030060
19-02-2016,4.164687871
22-02-2016,4.165961387
23-02-2016,4.165147142
24-02-2016,4.169671353
25-02-2016,4.173636665
26-02-2016,4.169433501
29-02-2016,4.176026392
01-03-2016,4.189410291
02-03-2016,4.193510428
03-03-2016,4.192890137
04-03-2016,4.193715862
07-03-2016,4.182245828
08-03-2016,4.188591982
09-03-2016,4.194273854
10-03-2016,4.202930044
11-03-2016,4.218457482
14-03-2016,4.217259465
15-03-2016,4.207698472
16-03-2016,4.215124492
17-03-2016,4.235639365
18-03-2016,4.239955221
21-03-2016,4.242283622
22-03-2016,4.250452936
23-03-2016,4.232437000
24-03-2016,4.219124985
28-03-2016,4.230333534
29-03-2016,4.230196977
30-03-2016,4.220725854
31-03-2016,4.207693842
01-04-2016,4.219591781
04-04-2016,4.207839863
05-04-2016,4.213105179
06-04-2016,4.211401385
07-04-2016,4.209145367
08-04-2016,4.218187657
11-04-2016,4.226894359
12-04-2016,4.226573026
13-04-2016,4.236312335
14-04-2016,4.235110760
15-04-2016,4.241564663
18-04-2016,4.252320269
19-04-2016,4.253325212
20-04-2016,4.251456003
22-04-2016,4.251041010
25-04-2016,4.255912067
26-04-2016,4.255066718
27-04-2016,4.260713126
28-04-2016,4.254749191
29-04-2016,4.272489587
02-05-2016,4.271887109
03-05-2016,4.272786150
04-05-2016,4.277260876
05-05-2016,4.285553120
06-05-2016,4.288632278
09-05-2016,4.287017258
10-05-2016,4.295366323
11-05-2016,4.305599050
12-05-2016,4.315498337
13-05-2016,4.317799415
16-05-2016,4.318353477
17-05-2016,4.320263049
18-05-2016,4.315120703
19-05-2016,4.319189708
20-05-2016,4.318510939
23-05-2016,4.307730962
24-05-2016,4.305751539
25-05-2016,4.304338441
27-05-2016,4.301540240
30-05-2016,4.307346752
31-05-2016,4.306608965
01-06-2016,4.313912996
02-06-2016,4.323013059
03-06-2016,4.335577410
06-06-2016,4.339751267
07-06-2016,4.340493333
08-06-2016,4.347441291
09-06-2016,4.350445468
10-06-2016,4.352261037
13-06-2016,4.356303800
14-06-2016,4.360133699
15-06-2016,4.359825254
16-06-2016,4.357596680
17-06-2016,4.357030818
20-06-2016,4.359427396
21-06-2016,4.361057507
22-06-2016,4.362004285
23-06-2016,4.366220632
24-06-2016,4.367513458
27-06-2016,4.377033405
28-06-2016,4.363304468
29-06-2016,4.348742610
30-06-2016,4.347010519
01-07-2016,4.361381996
04-07-2016,4.361483249
05-07-2016,4.360831816
06-07-2016,4.367041601
07-07-2016,4.370341707
08-07-2016,4.376326403
11-07-2016,4.377940839
12-07-2016,4.379683022
13-07-2016,4.383618719
14-07-2016,4.388647235
15-07-2016,4.392694216
18-07-2016,4.394028300
19-07-2016,4.391624174
20-07-2016,4.392341608
21-07-2016,4.386983330
22-07-2016,4.388040381
25-07-2016,4.388674774
26-07-2016,4.388681183
27-07-2016,4.392372911
28-07-2016,4.395869129
29-07-2016,4.399472404
01-08-2016,4.403502517
02-08-2016,4.405708377
03-08-2016,4.412222009
04-08-2016,4.420498798
05-08-2016,4.427125682
08-08-2016,4.427823677
09-08-2016,4.433001593
10-08-2016,4.442072923
11-08-2016,4.447360814
12-08-2016,4.452380570
15-08-2016,4.450924243
16-08-2016,4.449251568
17-08-2016,4.448660343
18-08-2016,4.446592382
19-08-2016,4.451757785
22-08-2016,4.451611101
23-08-2016,4.455101220
24-08-2016,4.454460975
25-08-2016,4.454824540
26-08-2016,4.443676069
29-08-2016,4.448255056
30-08-2016,4.443307537
31-08-2016,4.447594306
01-09-2016,4.460849520
02-09-2016,4.466349945
05-09-2016,4.466887986
06-09-2016,4.471466635
08-09-2016,4.470902479
09-09-2016,4.462083378
12-09-2016,4.467726631
13-09-2016,4.461264148
14-09-2016,4.465005489
15-09-2016,4.470228814
16-09-2016,4.474645170
19-09-2016,4.478682913
20-09-2016,4.482189846
21-09-2016,4.487172105
22-09-2016,4.491966805
23-09-2016,4.492900403
26-09-2016,4.493255698
27-09-2016,4.499271859
28-09-2016,4.505451115
29-09-2016,4.505790619
30-09-2016,4.510280084
03-10-2016,4.520699328
04-10-2016,4.516953851
05-10-2016,4.524414879
06-10-2016,4.524189998
07-10-2016,4.521394615
10-10-2016,4.519720113
11-10-2016,4.520054399
13-10-2016,4.522797777
14-10-2016,4.523864398
17-10-2016,4.526200786
18-10-2016,4.527769322
19-10-2016,4.532988339
20-10-2016,4.526292549
21-10-2016,4.524178145
24-10-2016,4.529011465
25-10-2016,4.525916842
26-10-2016,4.522651405
27-10-2016,4.520368684
28-10-2016,4.523616368
31-10-2016,4.530997652
01-11-2016,4.532961718
03-11-2016,4.534880560
04-11-2016,4.538583614
07-11-2016,4.542442512
08-11-2016,4.543622784
09-11-2016,4.533722181
10-11-2016,4.514097969
11-11-2016,4.508505428
14-11-2016,4.486188001
16-11-2016,4.497343153
17-11-2016,4.497767194
18-11-2016,4.502264335
21-11-2016,4.521438130
22-11-2016,4.531328048
23-11-2016,4.532448965
24-11-2016,4.532614164
25-11-2016,4.527553970
28-11-2016,4.536645435
29-11-2016,4.544208275
30-11-2016,4.549005582
01-12-2016,4.525300820
02-12-2016,4.529921823
05-12-2016,4.552412779
06-12-2016,4.556159232
07-12-2016,4.562122679
08-12-2016,4.571346409
09-12-2016,4.563309804
12-12-2016,4.564173092
13-12-2016,4.563830994
14-12-2016,4.569455803
15-12-2016,4.572815957
16-12-2016,4.578890195
19-12-2016,4.583653918
20-12-2016,4.587538637
21-12-2016,4.591799549
22-12-2016,4.593240253
23-12-2016,4.593284523
26-12-2016,4.596175665
27-12-2016,4.598252086
28-12-2016,4.604400380
29-12-2016,4.610742059
30-12-2016,4.612449577
02-01-2017,4.622754114
03-01-2017,4.627293595
04-01-2017,4.628690202
05-01-2017,4.636455643
06-01-2017,4.632492948
09-01-2017,4.632555040
10-01-2017,4.635109268
11-01-2017,4.631825907
12-01-2017,4.664392418
13-01-2017,4.667833815
16-01-2017,4.671635064
17-01-2017,4.673712331
18-01-2017,4.672231348
19-01-2017,4.672691156
20-01-2017,4.672490989
23-01-2017,4.670179694
24-01-2017,4.671679743
25-01-2017,4.673736817
26-01-2017,4.670893215
27-01-2017,4.674012915
30-01-2017,4.668778399
31-01-2017,4.665788165
01-02-2017,4.670200315
02-02-2017,4.673362195
03-02-2017,4.676524312
06-02-2017,4.681369659
07-02-2017,4.683700508
08-02-2017,4.696445994
09-02-2017,4.703274941
10-02-2017,4.708768992
13-02-2017,4.710301725
14-02-2017,4.712365636
15-02-2017,4.711625921
16-02-2017,4.705395749
17-02-2017,4.706377949
20-02-2017,4.707586163
21-02-2017,4.712910376
22-02-2017,4.717129467
23-02-2017,4.730731362
24-02-2017,4.735407097
01-03-2017,4.743795403
02-03-2017,4.741789286
03-03-2017,4.752082483
06-03-2017,4.755266269
07-03-2017,4.758537125
08-03-2017,4.758013215
09-03-2017,4.758301278
10-03-2017,4.764324914
13-03-2017,4.768407410
14-03-2017,4.765231206
15-03-2017,4.774902272
16-03-2017,4.777663497
17-03-2017,4.784384245
20-03-2017,4.784331010
21-03-2017,4.786972493
22-03-2017,4.787577229
23-03-2017,4.787974145
24-03-2017,4.799625151
27-03-2017,4.806148981
28-03-2017,4.801277899
29-03-2017,4.804420815
30-03-2017,4.797047088
31-03-2017,4.801273426
03-04-2017,4.803795408
04-04-2017,4.805731228
05-04-2017,4.808813031
06-04-2017,4.802985774
