data,valor
2018-01-19,2267.6689
2018-01-18,2264.6250
2018-01-17,2262.3721
2018-01-16,2258.7080
2018-01-15,2250.3760
2018-01-12,2251.5640
2018-01-11,2246.5549
2018-01-10,2243.4080
2018-01-09,2240.9270
2018-01-08,2242.5920
2018-01-05,2244.8130
2018-01-04,2248.2920
2018-01-03,2247.4451
2018-01-02,2238.0510
2017-12-28,2226.4570
2017-12-27,2217.0129
2017-12-26,2203.3689
2017-12-22,2187.0769
2017-12-21,2190.3730
2017-12-20,2191.3779
2017-12-19,2196.7151
2017-12-18,2194.1809
2017-12-15,2194.8911
2017-12-14,2190.2310
2017-12-13,2194.3679
2017-12-12,2193.5750
2017-12-11,2193.4670
2017-12-08,2205.6389
2017-12-07,2197.8640
2017-12-06,2207.2380
2017-12-05,2205.3840
2017-12-04,2203.3030
2017-12-01,2205.5630
2017-11-30,2213.0759
2017-11-29,2209.0220
2017-11-28,2215.3501
2017-11-27,2211.3301
2017-11-24,2223.0659
2017-11-23,2220.6560
2017-11-22,2217.9141
2017-11-21,2216.6589
2017-11-17,2211.4800
2017-11-16,2208.7830
2017-11-14,2208.7200
2017-11-13,2209.1531
2017-11-10,2207.9419
2017-11-09,2215.0859
2017-11-08,2212.9851
2017-11-07,2210.0630
2017-11-06,2212.1851
2017-11-03,2209.9050
2017-11-01,2221.1121
2017-10-31,2226.2581
2017-10-30,2222.8521
2017-10-27,2215.6890
2017-10-26,2211.9971
2017-10-25,2209.9490
2017-10-24,2202.8401
2017-10-23,2199.4441
2017-10-20,2195.4661
2017-10-19,2232.0850
2017-10-18,2232.4971
2017-10-17,2235.0701
2017-10-16,2234.9290
2017-10-13,2238.3250
2017-10-11,2241.0801
2017-10-10,2232.7529
2017-10-09,2234.4490
2017-10-06,2232.7151
2017-10-05,2238.9360
2017-10-04,2237.7310
2017-10-03,2234.8091
2017-10-02,2225.0730
2017-09-29,2221.0530
2017-09-28,2214.0320
2017-09-27,2214.7810
2017-09-26,2213.3730
2017-09-25,2210.3350
2017-09-22,2213.9141
2017-09-21,2202.8010
2017-09-20,2204.8059
2017-09-19,2191.3530
2017-09-18,2190.9729
2017-09-15,2178.0320
2017-09-14,2162.5659
2017-09-13,2158.0481
2017-09-12,2151.7949
2017-09-11,2165.4751
2017-09-08,2150.5481
2017-09-06,2125.0979
2017-09-05,2112.5820
2017-09-04,2102.2900
2017-09-01,2098.2991
2017-08-31,2084.0000
2017-08-30,2082.3340
2017-08-29,2078.4209
2017-08-28,2081.6941
2017-08-25,2072.9929
2017-08-24,2072.5081
2017-08-23,2066.5581
2017-08-22,2065.8789
2017-08-21,2067.3479
2017-08-18,2062.4541
2017-08-17,2066.1250
2017-08-16,2073.4929
2017-08-15,2066.6931
2017-08-14,2071.6550
2017-08-11,2076.9199
2017-08-10,2071.4131
2017-08-09,2070.9900
2017-08-08,2074.5010
2017-08-07,2078.5549
2017-08-04,2073.9470
2017-08-03,2071.4341
2017-08-02,2067.2900
2017-08-01,2063.6370
2017-07-31,2066.1909
2017-07-28,2064.9951
2017-07-27,2063.5161
2017-07-26,2053.6931
2017-07-25,2052.4839
2017-07-24,2058.4089
2017-07-21,2059.7319
2017-07-20,2057.9460
2017-07-19,2061.5959
2017-07-18,2060.9099
2017-07-17,2057.4619
2017-07-14,2059.2629
2017-07-13,2054.4121
2017-07-12,2061.2319
2017-07-11,2051.8630
2017-07-10,2053.9331
2017-07-07,2052.8660
2017-07-06,2053.2190
2017-07-05,2055.2480
2017-07-04,2067.2800
2017-07-03,2072.7600
2017-06-30,2074.1440
2017-06-29,2065.1990
2017-06-28,2062.6770
2017-06-27,2070.3430
2017-06-26,2070.1431
2017-06-23,2071.7151
2017-06-22,2077.2229
2017-06-21,2072.6589
2017-06-20,2065.3879
2017-06-19,2065.1069
2017-06-16,2064.1560
2017-06-14,2061.9519
2017-06-13,2054.4541
2017-06-12,2058.7451
2017-06-09,2064.6841
2017-06-08,2057.0740
2017-06-07,2068.0969
2017-06-06,2065.4939
2017-06-05,2063.1560
2017-06-02,2077.3599
2017-06-01,2068.5339
2017-05-31,2056.7529
2017-05-30,2055.8010
2017-05-29,2056.9861
2017-05-26,2054.0000
2017-05-25,2041.5649
2017-05-24,2041.6060
2017-05-23,2032.6060
2017-05-22,2027.8090
2017-05-19,2034.7980
2017-05-18,2009.9360
2017-05-17,2072.2461
2017-05-16,2072.8169
2017-05-15,2067.6221
2017-05-12,2059.6055
2017-05-11,2049.0251
2017-05-10,2051.2104
2017-05-09,2050.4231
2017-05-08,2046.7303
2017-05-05,2047.1655
2017-05-04,2038.6129
2017-05-03,2045.8290
2017-05-02,2039.8615
2017-04-28,2035.8582
2017-04-27,2025.2179
2017-04-26,2026.3699
2017-04-25,2023.5286
2017-04-24,2028.6233
2017-04-20,2026.0569
2017-04-19,2027.3424
2017-04-18,2028.7629
2017-04-17,2027.9828
2017-04-13,2029.7847
2017-04-12,2028.3732
2017-04-11,2026.3970
2017-04-10,2024.3752
2017-04-07,2024.9462
2017-04-06,2021.4993
2017-04-05,2016.9106
2017-04-04,2017.5211
2017-04-03,2014.5980
2017-03-31,2032.8193
2017-03-30,2026.0861
2017-03-29,2016.8436
2017-03-28,2023.3934
2017-03-27,2025.1554
2017-03-24,2034.2184
2017-03-23,2035.4675
2017-03-22,2040.0270
2017-03-21,2035.8065
2017-03-20,2042.5790
2017-03-17,2043.9751
2017-03-16,2047.4001
2017-03-15,2038.0840
2017-03-14,2037.5367
2017-03-13,2038.0323
2017-03-10,2041.1945
2017-03-09,2037.0497
2017-03-08,2038.2858
2017-03-07,2043.2894
2017-03-06,2038.0223
2017-03-03,2040.7316
2017-03-02,2030.4543
2017-03-01,2033.8444
2017-02-24,2028.8596
2017-02-23,2010.4922
2017-02-22,2009.3164
2017-02-21,1995.0228
2017-02-20,1990.8884
2017-02-17,1985.0911
2017-02-16,1977.2524
2017-02-15,1979.1089
2017-02-14,1977.4548
2017-02-13,1965.0101
2017-02-10,1954.3654
2017-02-09,1955.5233
2017-02-08,1952.5889
2017-02-07,1949.0414
2017-02-06,1947.4420
2017-02-03,1947.3344
2017-02-02,1941.8243
2017-02-01,1933.7527
2017-01-31,1934.6967
2017-01-30,1926.5156
2017-01-27,1923.8066
2017-01-26,1922.7749
2017-01-24,1926.8705
2017-01-23,1928.7239
2017-01-20,1921.6519
2017-01-19,1918.6405
2017-01-18,1916.5071
2017-01-17,1912.0123
2017-01-16,1907.9761
2017-01-13,1903.6542
2017-01-12,1892.0558
2017-01-11,1883.2625
2017-01-10,1882.4030
2017-01-09,1873.8090
2017-01-06,1879.7249
2017-01-05,1873.4242
2017-01-04,1874.0334
2017-01-03,1873.8993
2017-01-02,1872.4292
2016-12-29,1864.6182
2016-12-28,1858.2794
2016-12-27,1861.2286
2016-12-26,1860.5646
2016-12-23,1852.4097
2016-12-22,1857.4780
2016-12-21,1857.6910
2016-12-20,1846.9736
2016-12-19,1845.4417
2016-12-16,1848.9452
2016-12-15,1848.5656
2016-12-14,1842.6514
2016-12-13,1843.1030
2016-12-12,1851.6550
2016-12-09,1848.0725
2016-12-08,1837.0059
2016-12-07,1835.4980
2016-12-06,1835.8104
2016-12-05,1832.1620
2016-12-02,1839.2594
2016-12-01,1836.2996
2016-11-30,1837.1322
2016-11-29,1835.0922
2016-11-28,1832.6770
2016-11-25,1830.1560
2016-11-24,1830.6855
2016-11-23,1831.5488
2016-11-22,1837.0732
2016-11-21,1829.2726
2016-11-18,1837.8933
2016-11-17,1840.7054
2016-11-16,1837.1823
2016-11-14,1838.8668
2016-11-11,1848.1807
2016-11-10,1856.1041
2016-11-09,1868.5988
2016-11-08,1872.3125
2016-11-07,1874.9784
2016-11-04,1881.6119
2016-11-03,1880.6333
2016-11-01,1889.3217
2016-10-31,1885.9198
2016-10-28,1879.0044
2016-10-27,1869.3677
2016-10-26,1863.7177
2016-10-25,1857.5197
2016-10-24,1853.9075
2016-10-21,1848.6442
2016-10-20,1845.5221
2016-10-19,1842.7806
2016-10-18,1838.5846
2016-10-17,1831.3474
2016-10-14,1826.1821
2016-10-13,1818.4606
2016-10-11,1818.7272
2016-10-10,1820.1678
2016-10-07,1815.6483
2016-10-06,1814.9148
2016-10-05,1815.7313
2016-10-04,1810.7390
2016-10-03,1816.5660
2016-09-30,1816.0531
2016-09-29,1810.0017
2016-09-28,1803.3322
2016-09-27,1801.2139
2016-09-26,1793.6674
2016-09-23,1790.8296
2016-09-22,1781.4039
2016-09-21,1775.6569
2016-09-20,1775.8617
2016-09-19,1775.3756
2016-09-16,1768.7980
2016-09-15,1770.8892
2016-09-14,1772.7284
2016-09-13,1766.5176
2016-09-12,1770.6519
2016-09-09,1774.0381
2016-09-08,1777.1926
2016-09-06,1771.5771
2016-09-05,1773.9999
2016-09-02,1773.8068
2016-09-01,1760.5122
2016-08-31,1767.1150
2016-08-30,1762.7759
2016-08-29,1762.6428
2016-08-26,1758.5511
2016-08-25,1751.8680
2016-08-24,1748.7266
2016-08-23,1745.9314
2016-08-22,1746.9768
2016-08-19,1748.3339
2016-08-18,1740.2947
2016-08-17,1740.3363
2016-08-16,1753.9414
2016-08-15,1755.3306
2016-08-12,1752.6901
2016-08-11,1748.6821
2016-08-10,1751.3715
2016-08-09,1751.0179
2016-08-08,1753.1588
2016-08-05,1750.7194
2016-08-04,1750.1824
2016-08-03,1742.4806
2016-08-02,1741.9987
2016-08-01,1735.0031
2016-07-29,1735.9965
2016-07-28,1736.1515
2016-07-27,1735.3666
2016-07-26,1728.2002
2016-07-25,1731.1578
2016-07-22,1725.0284
2016-07-21,1715.0289
2016-07-20,1709.8503
2016-07-19,1700.4315
2016-07-18,1685.3103
2016-07-15,1673.4872
2016-07-14,1661.6565
2016-07-13,1655.4816
2016-07-12,1654.5604
2016-07-11,1654.8763
2016-07-08,1651.7329
2016-07-07,1645.6455
2016-07-06,1643.7441
2016-07-05,1646.3729
2016-07-04,1645.9866
2016-07-01,1647.4407
2016-06-30,1638.1643
2016-06-29,1635.5922
2016-06-28,1632.7645
2016-06-27,1629.3455
2016-06-24,1629.9440
2016-06-23,1631.1364
2016-06-22,1632.5309
2016-06-21,1633.0421
2016-06-20,1634.1119
2016-06-17,1632.7419
2016-06-16,1633.8887
2016-06-15,1635.4622
2016-06-14,1632.8615
2016-06-13,1639.2170
2016-06-10,1642.7397
2016-06-09,1636.7651
2016-06-08,1634.7101
2016-06-07,1620.8282
2016-06-06,1629.4824
2016-06-03,1619.8070
2016-06-02,1619.2852
2016-06-01,1617.4371
2016-05-31,1612.3619
2016-05-30,1609.5144
2016-05-27,1602.6063
2016-05-25,1601.0463
2016-05-24,1600.1029
2016-05-23,1596.1241
2016-05-20,1602.1244
2016-05-19,1598.1906
2016-05-18,1606.6221
2016-05-17,1607.4987
2016-05-16,1603.5253
2016-05-13,1592.3629
2016-05-12,1582.7729
2016-05-11,1569.8351
2016-05-10,1564.0416
2016-05-09,1551.7354
2016-05-06,1558.9399
2016-05-05,1552.0931
2016-05-04,1547.0548
2016-05-03,1553.1953
2016-05-02,1558.1981
2016-04-29,1554.1733
2016-04-28,1549.8914
2016-04-27,1543.6266
2016-04-26,1537.0629
2016-04-25,1526.9939
2016-04-22,1522.9844
2016-04-20,1520.8173
2016-04-19,1515.2919
2016-04-18,1515.8147
2016-04-15,1512.7747
2016-04-14,1499.6368
2016-04-13,1497.0511
2016-04-12,1488.8730
2016-04-11,1481.1285
2016-04-08,1483.0026
2016-04-07,1475.7341
2016-04-06,1481.2437
2016-04-05,1478.4125
2016-04-04,1481.3212
2016-04-01,1487.4448
2016-03-31,1485.7554
2016-03-30,1478.6342
2016-03-29,1479.8918
2016-03-28,1469.4832
2016-03-24,1455.1729
2016-03-23,1458.8582
2016-03-22,1453.7365
2016-03-21,1439.1416
2016-03-18,1444.1073
2016-03-17,1431.6885
2016-03-16,1415.6263
2016-03-15,1417.6855
2016-03-14,1423.5131
2016-03-11,1413.5035
2016-03-10,1407.1392
2016-03-09,1402.6481
2016-03-08,1394.6487
2016-03-07,1393.9069
2016-03-04,1393.3307
2016-03-03,1376.8804
2016-03-02,1369.5013
2016-03-01,1360.0183
2016-02-29,1361.0571
2016-02-26,1359.8795
2016-02-25,1352.2551
2016-02-24,1346.2126
2016-02-23,1335.4202
2016-02-22,1338.7222
2016-02-19,1338.6847
2016-02-18,1334.8168
2016-02-17,1336.7422
2016-02-16,1339.6830
2016-02-15,1330.3309
2016-02-12,1336.4440
2016-02-11,1339.8794
2016-02-10,1341.1826
2016-02-05,1338.0509
2016-02-04,1339.9517
2016-02-03,1341.5774
2016-02-02,1326.0363
2016-02-01,1327.1263
2016-01-29,1322.9590
2016-01-28,1305.9836
2016-01-27,1308.9972
2016-01-26,1316.6041
2016-01-22,1327.6040
2016-01-21,1333.7643
2016-01-20,1331.8159
2016-01-19,1344.2577
2016-01-18,1353.1204
2016-01-15,1349.1475
2016-01-14,1353.1628
2016-01-13,1372.9434
2016-01-12,1378.0669
2016-01-11,1373.4460
2016-01-08,1381.8353
2016-01-07,1386.6439
2016-01-06,1397.1826
2016-01-05,1392.1584
2016-01-04,1398.2156
2015-12-30,1409.0176
2015-12-29,1415.6124
2015-12-28,1416.3328
2015-12-23,1406.4204
2015-12-22,1405.2740
2015-12-21,1400.0302
2015-12-18,1400.5847
2015-12-17,1395.7509
2015-12-16,1371.5956
2015-12-15,1441.2855
2015-12-14,1441.0168
2015-12-11,1442.9214
2015-12-10,1447.2349
2015-12-09,1449.2788
2015-12-08,1447.8219
2015-12-07,1447.5577
2015-12-04,1441.7473
2015-12-03,1440.7692
2015-12-02,1453.4818
2015-12-01,1445.5302
2015-11-30,1452.6628
2015-11-27,1447.9340
2015-11-26,1452.5454
2015-11-25,1457.8031
2015-11-24,1463.8080
2015-11-23,1461.8217
2015-11-19,1462.1090
2015-11-18,1455.1946
2015-11-17,1456.2814
2015-11-16,1453.3643
2015-11-13,1442.8527
2015-11-12,1442.6981
2015-11-11,1444.4305
2015-11-10,1443.7454
2015-11-09,1439.2659
2015-11-06,1441.0498
2015-11-05,1438.9891
2015-11-04,1437.5984
2015-11-03,1437.5302
2015-10-30,1430.1790
2015-10-29,1431.2566
2015-10-28,1423.9772
2015-10-27,1421.9854
2015-10-26,1421.1360
2015-10-23,1417.7405
2015-10-22,1419.3358
2015-10-21,1415.8184
2015-10-20,1417.8684
2015-10-19,1416.0673
2015-10-16,1415.4939
2015-10-15,1416.2891
2015-10-14,1419.3252
2015-10-13,1418.0824
2015-10-09,1420.9109
2015-10-08,1418.4698
2015-10-07,1416.2836
2015-10-06,1410.5834
2015-10-05,1410.6392
2015-10-02,1410.7714
2015-10-01,1408.4877
2015-09-30,1400.4253
2015-09-29,1393.1592
2015-09-28,1388.2230
2015-09-25,1398.4194
2015-09-24,1393.3389
2015-09-23,1404.2552
2015-09-22,1412.9491
2015-09-21,1417.5150
2015-09-18,1425.0023
2015-09-17,1433.0288
2015-09-16,1430.7510
2015-09-15,1430.0793
2015-09-14,1425.9519
2015-09-11,1425.2351
2015-09-10,1431.7983
2015-09-09,1442.8961
2015-09-08,1447.8127
2015-09-04,1447.4882
2015-09-03,1449.9308
2015-09-02,1450.4081
2015-09-01,1452.2102
2015-08-31,1458.1289
2015-08-28,1458.0212
2015-08-27,1456.0055
2015-08-26,1449.7194
2015-08-25,1449.3293
2015-08-24,1451.1708
2015-08-21,1451.7114
2015-08-20,1451.1017
2015-08-19,1448.0840
2015-08-18,1450.9161
2015-08-17,1453.4380
2015-08-14,1451.0756
2015-08-13,1452.3558
2015-08-12,1452.1320
2015-08-11,1453.0260
2015-08-10,1454.8851
2015-08-07,1451.3738
2015-08-06,1455.9988
2015-08-05,1464.1360
2015-08-04,1466.8484
2015-08-03,1472.1230
2015-07-31,1470.7379
2015-07-30,1466.6680
2015-07-29,1467.5209
2015-07-28,1466.2307
2015-07-27,1468.2427
2015-07-24,1467.9073
2015-07-23,1472.2003
2015-07-22,1477.3522
2015-07-21,1476.7260
2015-07-20,1476.8456
2015-07-17,1478.8153
2015-07-16,1479.8651
2015-07-15,1477.5424
2015-07-14,1473.0453
2015-07-13,1474.1768
2015-07-10,1470.5583
2015-07-08,1471.6549
2015-07-07,1469.8022
2015-07-06,1465.8895
2015-07-03,1466.4812
2015-07-02,1467.4764
2015-07-01,1466.8303
2015-06-30,1460.4644
2015-06-29,1455.5468
2015-06-26,1453.3135
2015-06-25,1452.8857
2015-06-24,1452.5255
2015-06-23,1449.9594
2015-06-22,1451.3479
2015-06-19,1448.6625
2015-06-18,1451.1608
2015-06-17,1444.3098
2015-06-16,1441.5341
2015-06-15,1437.0135
2015-06-12,1434.8744
2015-06-11,1432.7971
2015-06-10,1433.7136
2015-06-09,1429.4557
2015-06-08,1428.6302
2015-06-05,1431.4669
2015-06-03,1425.7281
2015-06-02,1422.7990
2015-06-01,1419.7845
2015-05-29,1417.5464
2015-05-28,1414.2518
2015-05-27,1415.7555
2015-05-26,1412.7719
2015-05-25,1417.8513
2015-05-22,1415.4200
2015-05-21,1414.0300
2015-05-20,1410.6300
2015-05-19,1411.4600
2015-05-18,1413.5699
2015-05-15,1413.5100
2015-05-14,1409.2300
2015-05-13,1408.7600
2015-05-12,1407.8600
2015-05-11,1407.2400
2015-05-08,1405.7800
2015-05-07,1404.4900
2015-05-06,1409.7000
2015-05-05,1403.0500
2015-05-04,1398.9301
2015-04-30,1397.0601
2015-04-29,1390.1700
2015-04-28,1385.9700
2015-04-27,1384.4301
2015-04-24,1384.5300
2015-04-23,1381.3101
2015-04-22,1375.3900
2015-04-20,1372.5200
2015-04-17,1372.3900
2015-04-16,1372.2700
2015-04-15,1370.1700
2015-04-14,1362.0800
2015-04-13,1365.5500
2015-04-10,1365.7900
2015-04-09,1364.4000
2015-04-08,1364.5400
2015-04-07,1361.9399
2015-04-06,1360.7700
2015-04-02,1356.1000
2015-04-01,1354.0800
2015-03-31,1347.6300
2015-03-30,1340.0898
2015-03-27,1338.2500
2015-03-26,1332.2400
2015-03-25,1331.9900
2015-03-24,1330.4399
2015-03-23,1331.9800
2015-03-20,1333.1700
2015-03-19,1335.4102
2015-03-18,1334.1500
2015-03-17,1333.1801
2015-03-16,1333.1801
2015-03-13,1341.7500
2015-03-12,1344.5200
2015-03-11,1345.4700
2015-03-10,1343.9200
2015-03-09,1355.4200
2015-03-06,1355.1899
2015-03-05,1354.2500
2015-03-04,1355.8500
2015-03-03,1359.5300
2015-03-02,1364.5200
2015-02-27,1369.4200
2015-02-26,1368.3900
2015-02-25,1363.3700
2015-02-24,1367.9800
2015-02-23,1364.0500
2015-02-20,1362.6100
2015-02-19,1366.5601
2015-02-18,1366.0200
2015-02-13,1365.6200
2015-02-12,1364.4500
2015-02-11,1359.1899
2015-02-10,1358.3000
2015-02-09,1364.0898
2015-02-06,1367.7500
2015-02-05,1368.9900
2015-02-04,1370.6700
2015-02-03,1373.2900
2015-02-02,1372.9600
2015-01-30,1372.0601
2015-01-29,1372.9102
2015-01-28,1370.5100
2015-01-27,1372.3800
2015-01-26,1376.0699
2015-01-23,1378.6300
2015-01-22,1379.1700
2015-01-21,1374.6700
2015-01-20,1375.6801
2015-01-19,1379.2900
2015-01-16,1376.5100
2015-01-15,1371.1200
2015-01-14,1359.8800
2015-01-13,1358.9600
2015-01-12,1358.6801
2015-01-09,1355.0601
2015-01-08,1352.4500
2015-01-07,1351.0000
2015-01-06,1347.4301
2015-01-05,1352.7900
2015-01-02,1346.5200
2014-12-30,1336.7200
2014-12-29,1332.7800
2014-12-26,1329.7800
2014-12-23,1324.3900
2014-12-22,1319.5500
2014-12-19,1323.4600
2014-12-18,1318.2000
2014-12-17,1312.5601
2014-12-16,1304.1500
2014-12-15,1320.7200
2014-12-12,1321.8000
2014-12-11,1330.0200
2014-12-10,1331.1801
2014-12-09,1331.2700
2014-12-08,1336.1700
2014-12-05,1343.8398
2014-12-04,1341.8101
2014-12-03,1343.4500
2014-12-02,1351.0800
2014-12-01,1354.9700
2014-11-28,1361.5100
2014-11-27,1356.6400
2014-11-26,1357.0800
2014-11-25,1354.2400
2014-11-24,1351.5200
2014-11-21,1344.0200
2014-11-19,1341.4301
2014-11-18,1345.1100
2014-11-17,1347.1100
2014-11-14,1349.8700
2014-11-13,1352.2100
2014-11-12,1361.4000
2014-11-11,1366.5300
2014-11-10,1377.1801
2014-11-07,1383.8300
2014-11-06,1386.4700
2014-11-05,1391.9500
2014-11-04,1396.2200
2014-11-03,1398.4500
2014-10-31,1402.4600
2014-10-30,1400.4700
2014-10-29,1396.2000
2014-10-28,1397.6602
2014-10-27,1395.1300
2014-10-24,1405.5300
2014-10-23,1405.2500
2014-10-22,1409.5898
2014-10-21,1410.6100
2014-10-20,1416.4500
2014-10-17,1419.9700
2014-10-16,1416.7800
2014-10-15,1419.8600
2014-10-14,1421.2400
2014-10-13,1419.0800
2014-10-10,1419.3199
2014-10-09,1416.8800
2014-10-08,1416.1700
2014-10-07,1418.9200
2014-10-06,1414.5800
2014-10-03,1412.1899
2014-10-02,1420.1602
2014-10-01,1421.5100
2014-09-30,1421.4399
2014-09-29,1418.1200
2014-09-26,1424.1000
2014-09-25,1420.4102
2014-09-24,1419.4200
2014-09-23,1418.9600
2014-09-22,1416.8900
2014-09-19,1418.6602
2014-09-18,1424.1400
2014-09-17,1422.0200
2014-09-16,1418.4900
2014-09-15,1417.6500
2014-09-12,1414.0300
2014-09-11,1414.9200
2014-09-10,1412.5200
2014-09-09,1413.9600
2014-09-08,1412.3101
2014-09-05,1415.7600
2014-09-04,1420.6700
2014-09-03,1418.1801
2014-09-02,1418.0699
2014-09-01,1413.5100
2014-08-29,1413.1000
2014-08-28,1405.6602
2014-08-27,1400.5800
2014-08-26,1394.4900
2014-08-25,1396.1100
2014-08-22,1398.1000
2014-08-21,1399.3398
2014-08-20,1393.0500
2014-08-19,1396.9000
2014-08-18,1394.9700
2014-08-15,1397.1500
2014-08-14,1391.4800
2014-08-13,1392.7000
2014-08-12,1389.8000
2014-08-11,1391.8199
2014-08-08,1390.2500
2014-08-07,1392.7200
2014-08-06,1393.9000
2014-08-05,1397.5601
2014-08-04,1402.1899
2014-08-01,1410.0300
2014-07-31,1409.4200
2014-07-30,1408.5699
2014-07-29,1408.7000
2014-07-28,1402.9399
2014-07-25,1407.1400
2014-07-24,1406.3500
2014-07-23,1404.0601
2014-07-22,1404.8700
2014-07-21,1399.7300
2014-07-18,1394.0200
2014-07-17,1392.9500
2014-07-16,1389.6899
2014-07-15,1391.8199
2014-07-14,1390.2700
2014-07-11,1387.2000
2014-07-10,1388.3600
2014-07-08,1391.0000
2014-07-07,1386.0601
2014-07-04,1389.2500
2014-07-03,1390.7600
2014-07-02,1390.5800
2014-07-01,1387.9900
2014-06-30,1387.6300
2014-06-27,1383.5200
2014-06-26,1381.4900
2014-06-25,1381.8398
2014-06-24,1379.9500
2014-06-23,1376.3398
2014-06-20,1374.3700
2014-06-18,1376.0601
2014-06-17,1376.4399
2014-06-16,1375.3000
2014-06-13,1375.8000
2014-06-11,1372.3300
2014-06-10,1372.1602
2014-06-09,1371.7000
2014-06-06,1372.8101
2014-06-05,1369.8500
2014-06-04,1368.0800
2014-06-03,1366.5200
2014-06-02,1368.0500
2014-05-30,1369.2500
2014-05-29,1364.6000
2014-05-28,1361.0100
2014-05-27,1358.4700
2014-05-26,1357.5601
2014-05-23,1357.9102
2014-05-22,1357.7800
2014-05-21,1359.8101
2014-05-20,1358.5898
2014-05-19,1360.4301
2014-05-16,1360.4700
2014-05-15,1363.2000
2014-05-14,1361.4000
2014-05-13,1357.7400
2014-05-12,1357.7700
2014-05-09,1358.2400
2014-05-08,1358.0800
2014-05-07,1355.6000
2014-05-06,1357.1000
2014-05-05,1357.6602
2014-05-02,1359.1200
2014-04-30,1350.7600
2014-04-29,1348.5898
2014-04-28,1349.6200
2014-04-25,1347.4399
2014-04-24,1347.0898
2014-04-23,1345.9301
2014-04-22,1344.8800
2014-04-17,1344.7600
2014-04-16,1343.4700
2014-04-15,1346.1300
2014-04-14,1343.5500
2014-04-11,1337.6200
2014-04-10,1336.2100
2014-04-09,1336.2200
2014-04-08,1337.3800
2014-04-07,1340.2900
2014-04-04,1339.1400
2014-04-03,1338.6400
2014-04-02,1336.6000
2014-04-01,1335.1700
2014-03-31,1336.0699
2014-03-28,1332.9399
2014-03-27,1332.8101
2014-03-26,1330.2000
2014-03-25,1327.4399
2014-03-24,1325.6602
2014-03-21,1327.8600
2014-03-20,1323.3900
2014-03-19,1324.9000
2014-03-18,1323.2900
2014-03-17,1322.5400
2014-03-14,1321.5800
2014-03-13,1323.4200
2014-03-12,1327.9800
2014-03-11,1329.6500
2014-03-10,1327.4700
2014-03-07,1337.2500
2014-03-06,1337.7500
2014-03-05,1339.5500
2014-02-28,1330.4200
2014-02-27,1316.2000
2014-02-26,1303.4600
2014-02-25,1296.4900
2014-02-24,1284.0000
2014-02-21,1275.7600
2014-02-20,1259.5400
2014-02-19,1256.9600
2014-02-18,1251.4301
2014-02-17,1247.7800
2014-02-14,1243.7800
2014-02-13,1237.5000
2014-02-12,1234.4900
2014-02-11,1233.9102
2014-02-10,1231.3000
2014-02-07,1238.3600
2014-02-06,1241.3000
2014-02-05,1250.3700
2014-02-04,1256.7900
2014-02-03,1265.5400
2014-01-31,1282.0400
2014-01-30,1274.1700
2014-01-29,1272.3600
2014-01-28,1286.9600
2014-01-27,1289.2700
2014-01-24,1298.0800
2014-01-23,1307.9000
2014-01-22,1313.2200
2014-01-21,1318.7600
2014-01-20,1329.0500
2014-01-17,1332.0699
2014-01-16,1335.2100
2014-01-15,1347.0100
2014-01-14,1347.0699
2014-01-13,1348.0898
2014-01-10,1349.9200
2014-01-09,1363.6700
2014-01-08,1370.3199
2014-01-07,1374.3398
2014-01-06,1374.5400
2014-01-03,1374.9102
2014-01-02,1376.3101
2013-12-30,1374.7000
2013-12-27,1372.5601
2013-12-26,1363.0000
2013-12-23,1360.3300
2013-12-20,1372.0898
2013-12-19,1363.1899
2013-12-18,1359.0699
2013-12-17,1364.5400
2013-12-16,1363.4800
2013-12-13,1364.7600
2013-12-12,1370.1300
2013-12-11,1373.7300
2013-12-10,1380.5400
2013-12-09,1378.0699
2013-12-06,1386.4000
2013-12-05,1388.5300
2013-12-04,1399.8900
2013-12-03,1403.8800
2013-12-02,1407.1801
2013-11-29,1411.6700
2013-11-28,1406.2500
2013-11-27,1405.0500
2013-11-26,1406.5898
2013-11-25,1408.5200
2013-11-22,1413.0500
2013-11-21,1413.5300
2013-11-19,1411.8101
2013-11-18,1413.8500
2013-11-14,1414.3800
2013-11-13,1408.5200
2013-11-12,1412.7500
2013-11-11,1412.6200
2013-11-08,1420.7600
2013-11-07,1422.8800
2013-11-06,1424.1602
2013-11-05,1421.3000
2013-11-04,1425.1300
2013-11-01,1426.5400
2013-10-31,1423.1000
2013-10-30,1419.4800
2013-10-29,1418.2100
2013-10-28,1420.0500
2013-10-25,1423.1000
2013-10-24,1421.0400
2013-10-23,1420.5100
2013-10-22,1417.1899
2013-10-21,1410.1000
2013-10-18,1407.9500
2013-10-17,1406.4800
2013-10-16,1409.5699
2013-10-15,1409.9000
2013-10-14,1410.9399
2013-10-11,1405.8600
2013-10-10,1403.3800
2013-10-09,1407.5300
2013-10-08,1406.7400
2013-10-07,1406.7500
2013-10-04,1412.6300
2013-10-03,1406.0800
2013-10-02,1407.3101
2013-10-01,1402.0800
2013-09-30,1400.9301
2013-09-27,1392.4700
2013-09-26,1389.8398
2013-09-25,1388.3900
2013-09-24,1379.7600
2013-09-23,1379.4900
2013-09-20,1380.9500
2013-09-19,1378.5000
2013-09-18,1376.2900
2013-09-17,1372.6500
2013-09-16,1374.0200
2013-09-13,1375.7600
